Region,City,Year,CAP,DGO,GAS,HSO,HSW,HFO,KJF,LPG,LSO,LSW,MSO,MSW,NAP,Configuration
Africa,Hassi Messaoud (2),2015,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
Africa,Hassi Messaoud (2),2016,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
Africa,Hassi Messaoud (2),2017,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
Africa,Hassi Messaoud (2),2018,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
Africa,Hassi Messaoud (2),2019,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
Africa,Hassi Messaoud (2),2020,3.2,,,0,0,,,,0,0,0,0,,Config_0
Africa,Skikda,2005,286,102.4001,48.30002,0,0,75.70005,21.40001,17.90001,0,337.6502,0,0,63.00003,Config_1
Africa,Skikda,2006,286,102.7006,49.30028,0,0,77.10043,16.10009,15.30008,0,329.3318,0,0,60.10033,Config_1
Africa,Skikda,2007,286,96.6,39.8,0,0,71.3,17.2,14.9,0,309,0,0,60.6,Config_1
Africa,Skikda,2008,286,108.1,50.1,0,0,75.3,15.8,13.3,0,332,0,0,60.6,Config_1
Africa,Skikda,2009,286,105.2009,43.30037,0,0,69.9006,14.60012,13.10011,0,310.3326,0,0,55.70047,Config_1
Africa,Skikda,2010,286,94.0013,44.70062,0,0,65.10088,17.40024,12.50017,0,269.7937,0,0,27.70038,Config_1
Africa,Skikda,2011,286,93.70149,42.40067,0,0,65.60104,15.30024,11.80019,0,267.8042,0,0,30.70049,Config_1
Africa,Skikda,2012,289.5,71.4,30.2,0,0,52.7,8.2,9.4,0,200,0,0,20.1,Config_1
Africa,Skikda,2013,300,90.6,37.9,0,0,69.2,11.8,12.5,0,260,0,0,27.7,Config_1
Africa,Skikda,2014,338,120.6,54.2,0,0,88,15.9,15.6,0,350,0,0,44.9,Config_1
Africa,Skikda,2015,338,122.2,51.3,0,0,91.4,15.5,16.5,0,350,0,0,45.2,Config_1
Africa,Skikda,2016,338,126.7626,48.78657,0,0,97.16056,16.39971,16.70914,0,361,0,0,41.77285,Config_1
Africa,Skikda,2017,338,114.1941,42.75294,0,0,77.1105,17.48103,14.59176,0,316,0,0,36.52588,Config_1
Africa,Skikda,2018,338,123.324,46.7325,0,0,81.57998,18.49955,15.51284,0,335,0,0,38.86,Config_1
Africa,Skikda,2019,338,121.5748,46.14459,0,0,79.50945,18.33007,15.28104,0,332,0,0,40.02529,Config_1
Africa,Skikda,2020,338,,,0,0,,,,0,290,0,0,,Config_1
Africa,Skikda (2),2009,120,8.8,1.1,0,0,1.3,1.6,0.9,0,35,0,0,21,Config_0
Africa,Skikda (2),2010,120,25.3,0.7,0,0,4.9,6.4,2.8,0,100,0,0,59.1,Config_0
Africa,Skikda (2),2011,120,24.1,3.1,0,0,4.6,5.4,2.4,0,95,0,0,54.6,Config_0
Africa,Skikda (2),2012,120,24.4,9.4,0,0,4.5,3.9,2.3,0,95,0,0,49.8,Config_0
Africa,Skikda (2),2013,120,23.6,9.3,0,0,4.3,4.3,2.3,0,95,0,0,50.5,Config_0
Africa,Skikda (2),2014,120,27.2,11.6,0,0,4.5,5.1,3.4,0,113,0,0,59.7,Config_0
Africa,Skikda (2),2015,120,26.7,12.2,0,0,6.7,4.7,3.4,0,107,0,0,52.6,Config_0
Africa,Skikda (2),2016,120,20.61496,8.813084,0,0,5.824298,3.75514,2.528972,0,82,0,0,38.77756,Config_0
Africa,Skikda (2),2017,120,24.89446,10.272,0,0,6.180362,5.276208,2.976,0,96,0,0,45.408,Config_0
Africa,Skikda (2),2018,120,27.24994,11.65,0,0,6.428832,5.460896,3.11,0,100,0,0,44.95,Config_0
Africa,Skikda (2),2019,120,20.04258,8.584726,0,0,4.666636,4.040094,2.285408,0,74,0,0,33.28654,Config_0
Africa,Skikda (2),2020,120,,,0,0,,,,0,78,0,0,,Config_0
Africa,Luanda,2005,52.9599989,10.5,3.6,0,0,13.5,7.9,1,0,0,0,40,2.0999999,Config_1
Africa,Luanda,2006,52.9599989,9.8999999,1.9999999,0,0,11.3999989,7.1,1,0,0,0,36,3.3,Config_1
Africa,Luanda,2007,52.9599989,10.8,1.39999989,0,0,11.9999999,8,1,0,0,0,38,3.5,Config_1
Africa,Luanda,2008,52.9599989,11.3,1.7,0,0,11.9999999,7.6,1,0,0,0,38,2.9999999,Config_1
Africa,Luanda,2009,52.9599989,11,1.1,0,0,11.8999989,8.3999999,0.89999989,0,0,0,38,3.4,Config_1
Africa,Luanda,2010,52.9599989,11.3999989,1.7,0,0,11,7.1,1.2000001,0,0,0,38,4.3,Config_1
Africa,Luanda,2011,52.9599989,11,1.6,0,0,12.8999989,7.9,1.1,0,0,0,40,4.2,Config_1
Africa,Luanda,2012,52.9599989,10.6999999,1.49999989,0,0,12.8,7.6,1.1,0,0,0,39,4,Config_1
Africa,Luanda,2013,52.9599989,12.399999,1.7,0,0,14.699999,8.8,1.29999989,0,0,0,45,4.7,Config_1
Africa,Luanda,2014,64.959999,11.6999999,1.39999989,0,0,14.3999989,9.3,1.29999989,0,0,0,44,4.6,Config_1
Africa,Luanda,2015,64.959999,11.6999999,1.1,0,0,14.5999999,8.9,1.1,0,0,0,44,5,Config_1
Africa,Luanda,2016,64.959999,11.6999999,1.1,0,0,15.1,8,1,0,0,0,44,5.4,Config_1
Africa,Luanda,2017,64.959999,12.22,0.24000002,0,0,17.359999,8.22,1.1,0,0,0,48,6.86,Config_1
Africa,Luanda,2018,64.959999,12.6018742,0.2475,0,0,17.902498,8.4768742,1.13437495,0,0,0,49.5,7.0743742,Config_1
Africa,Luanda,2019,64.959999,13.3038444,0.25925005,0,0,18.856116,8.8793123,1.1882291,0,0,0,51.85,7.4102292,Config_1
Africa,Luanda,2020,64.959999,,,0,0,,,,0,0,0,47.48,,Config_1
Africa,Limbe,2005,38.19,12,9.1,0,0,5.4999999,8.899999,0.8999999,0,38,0,0,0,Config_0
Africa,Limbe,2006,38.19,12.5,8.3,0,0,6.4,8.7,0.8,0,38,0,0,0,Config_0
Africa,Limbe,2007,38.19,13.1,8.8,0,0,5.7,8.3999999,0.6,0,38,0,0,0,Config_0
Africa,Limbe,2008,38.19,13.5,9.699999,0,0,6,7.8,0.6,0,39,0,0,0,Config_0
Africa,Limbe,2009,38.19,13.399999,9.1,0,0,4.7,7,0.6,0,36,0,0,0,Config_0
Africa,Limbe,2010,38.19,15.7,9.6,0,0,5.8,7.7,0.7,0,41,0,0,0,Config_0
Africa,Limbe,2011,38.19,16.5,10.1,0,0,6,8,0.8,0,43,0,0,0,Config_0
Africa,Limbe,2012,38.19,13.8,8.3999999,0,0,4.9,5.9,0.7,0,35,0,0,0,Config_0
Africa,Limbe,2013,38.19,9.1,5.4,0,0,3.4,4.3,0.5,0,24,0,0,0,Config_0
Africa,Limbe,2014,38.19,12.9,7.9,0,0,4.7,6.1,0.8,0,34,0,0,0,Config_0
Africa,Limbe,2015,38.19,13.7,8.3999999,0,0,4.9,6.5,0.8,0,36,0,0,0,Config_0
Africa,Limbe,2016,38.19,13.3,8.1,0,0,4.7,6.3,0.8,0,35,0,0,0,Config_0
Africa,Limbe,2017,38.19,13.3,8.1,0,0,4.7,6.3,0.8,0,35,0,0,0,Config_0
Africa,Limbe,2018,38.19,4.18,2.5457148,0,0,1.4771431,1.98,0.25142863,0,10.999999,0,0,0,Config_0
Africa,Limbe,2019,68.19,4.18,2.5457148,0,0,1.4771431,1.98,0.25142863,0,10.999999,0,0,-3.05E-16,Config_10
Africa,Limbe,2020,68.19,,,0,0,,,,0,0,0,0,,Config_10
Africa,Ndjamena,2011,20,1.5,1.4,0,5,1.3,0.2,0.6,0,0,0,0,0.1,Config_2
Africa,Ndjamena,2012,20,2.9,3.4,0,10,1.8,0.5,1.4,0,0,0,0,0.2,Config_2
Africa,Ndjamena,2013,20,2.9,3.4,0,10,1.8,0.5,1.4,0,0,0,0,0.2,Config_2
Africa,Ndjamena,2014,20,4.4,5,0,15,2.7,0.7,2.1,0,0,0,0,0.2,Config_2
Africa,Ndjamena,2015,20,4.7,5,0,15,2.6,0.7,2,0,0,0,0,0.2,Config_2
Africa,Ndjamena,2016,20,4.7,5,0,15,2.6,0.7,2,0,0,0,0,0.2,Config_2
Africa,Ndjamena,2017,20,4.7,5,0,15,2.6,0.7,2,0,0,0,0,0.2,Config_2
Africa,Ndjamena,2018,20,4.7,5,0,15,2.6,0.7,2,0,0,0,0,0.2,Config_2
Africa,Ndjamena,2019,20,4.386666,4.666667,0,14,2.4266666,0.6533333,1.8666666,0,0,0,0,0.18666666,Config_2
Africa,Ndjamena,2020,20,,,1,10,,,,0,0,0,0,,Config_2
Africa,Pointe Noire,2005,21,3.8,1.8,0,0,4,1.1,0.2,0,0,0,11,0.09999999,Config_10
Africa,Pointe Noire,2006,21,5.1,2.2,0,0,4.9,0.6,0.2,0,0,0,13,0.09999999,Config_10
Africa,Pointe Noire,2007,21,5.9,2.5,0,0,5.7,0.7,0.2,0,0,0,15,0.09999999,Config_10
Africa,Pointe Noire,2008,21,4.8,1.9,0,0,4.5,0.5,0.2,0,0,0,12,0.09999999,Config_10
Africa,Pointe Noire,2009,21,5.5,2.2,0,0,5.4,0.6,0.2,0,0,0,14,0.09999999,Config_10
Africa,Pointe Noire,2010,21,5.1,2.1,0,0,5,0.6,0.2,0,0,0,13,0.09999999,Config_10
Africa,Pointe Noire,2011,21,4.7,1.9,0,0,4.6,0.5,0.2,0,0,0,12,0.09999999,Config_10
Africa,Pointe Noire,2012,21,6.7,2.7,0,0,6.5,0.8,0.2,0,0,0,17,0.2,Config_10
Africa,Pointe Noire,2013,21,7,2.5,0,0,6.8,1.2,0.3,0,0,0,18,0.2,Config_10
Africa,Pointe Noire,2014,21,7,2.5,0,0,6.8,1.2,0.3,0,0,0,18,0.2,Config_10
Africa,Pointe Noire,2015,21,6.4,2.4,0,0,6.5,1.1,0.2,0,0,0,17,0.2,Config_10
Africa,Pointe Noire,2016,21,6.4,2.4,0,0,6.5,1.1,0.2,0,0,0,17,0.2,Config_10
Africa,Pointe Noire,2017,21,6.4,2.4,0,0,6.5,1.1,0.2,0,0,0,17,0.2,Config_10
Africa,Pointe Noire,2018,21,6.02353,2.258824,0,0,6.117647,1.035294,0.1882353,0,0,0,16,0.1882353,Config_10
Africa,Pointe Noire,2019,21,5.647058,2.117647,0,0,5.735294,0.9705883,0.1764706,0,0,0,15,0.1764706,Config_10
Africa,Pointe Noire,2020,21,,,0,0,,,,0,0,0,16,,Config_10
Africa,Djibouti,2010,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2011,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2012,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2013,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2014,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2015,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2016,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2017,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2018,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2019,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_10
Africa,Djibouti,2020,40,,,0,0,,,,0,0,0,0,,Config_10
Africa,Alexandria,2005,100,20.19899,12.99935,0,0,27.89861,7.299635,1.19994,0,0,82.59587,0,8.39958,Config_1
Africa,Alexandria,2006,100,21.10084,12.90051,0,0,27.40109,6.600262,1.100044,0,0,83.33334,0,9.600384,Config_1
Africa,Alexandria,2007,100,20.89956,14.4997,0,0,27.59943,7.499844,1.299973,0,0,85.39823,0,8.899815,Config_1
Africa,Alexandria,2008,100,20.89895,14.89925,0,0,24.69877,7.299635,1.39993,0,0,82.59587,0,8.799561,Config_1
Africa,Alexandria,2009,100,19.19967,14.79975,0,0,23.0996,6.199893,0.9999829,0,0,75.9587,0,7.099878,Config_1
Africa,Alexandria,2010,100,20.80093,14.50065,0,0,23.50105,6.300282,1.100049,0,0,79.20354,0,8.300371,Config_1
Africa,Alexandria,2011,100,20.00027,15.70021,0,0,25.20034,4.900066,1.200016,0,0,78.76106,0,7.100095,Config_1
Africa,Alexandria,2012,100,20.90095,16.00073,0,0,25.10114,3.600163,1.200055,0,0,78.61357,0,7.100322,Config_1
Africa,Alexandria,2013,100,20.3004,16.70033,0,0,19.50039,4.700094,1.100022,0,0,71.68141,0,4.400087,Config_1
Africa,Alexandria,2014,100,21.50034,17.60028,0,0,20.70033,5.00008,1.200019,0,0,75.81121,0,4.600073,Config_1
Africa,Alexandria,2015,100,22.8,18.5,0,0,20.6,5.9,1.3,0,0,78,0,4,Config_1
Africa,Alexandria,2016,100,21.59995,17.89995,0,0,19.29995,5.999984,1.199997,0,0,74.29981,0,3.399991,Config_1
Africa,Alexandria,2017,100,19.52691,18.16991,0,0,17.20419,6.090441,1.104,0,0,69,0,1.929384,Config_1
Africa,Alexandria,2018,100,20.1074,18.59144,0,0,17.54037,6.259733,1.13582,0,0,70.5,0,1.99458,Config_1
Africa,Alexandria,2019,100,21.381,20.07543,0,0,19.70051,7.14466,1.236485,0,0,76.21364,0,2.176055,Config_1
Africa,Alexandria,2020,100,,,0,0,,,,0,0,90,0,,Config_1
Africa,Alexandria,2005,88,14.90068,7.500341,0,0,16.70076,5.500251,2.000091,0,0,62.77286,0,6.500296,Config_1
Africa,Alexandria,2006,88,15.60082,7.500394,0,0,16.30086,5.000263,1.9001,0,0,63.33333,0,7.300384,Config_1
Africa,Alexandria,2007,88,15.50063,8.700355,0,0,16.50068,5.700233,2.100086,0,0,64.90266,0,6.700274,Config_1
Africa,Alexandria,2008,88,15.4007,9.100415,0,0,14.30065,5.500251,2.2001,0,0,62.77286,0,6.600301,Config_1
Africa,Alexandria,2009,88,14.19966,9.299777,0,0,12.99969,4.699887,1.799957,0,0,57.72861,0,5.199875,Config_1
Africa,Alexandria,2010,88,15.4012,9.000702,0,0,13.40104,4.800375,1.900148,0,0,60.19469,0,6.200483,Config_1
Africa,Alexandria,2011,88,14.79961,9.899736,0,0,14.59961,3.699902,1.999947,0,0,59.85841,0,5.299859,Config_1
Africa,Alexandria,2012,88,15.49904,10.09938,0,0,14.5991,2.799827,1.999876,0,0,59.74631,0,5.199679,Config_1
Africa,Alexandria,2013,88,14.99942,10.89957,0,0,10.39959,3.599859,1.79993,0,0,54.47787,0,3.099879,Config_1
Africa,Alexandria,2014,88,15.89904,11.39931,0,0,11.29932,3.79977,1.899885,0,0,57.61652,0,3.299801,Config_1
Africa,Alexandria,2015,88,16.9,12,0,0,11.1,4.5,2,0,0,59,0,2.8,Config_1
Africa,Alexandria,2016,88,15.90032,11.70024,0,0,10.1002,4.600093,1.900038,0,0,56.20114,0,2.400049,Config_1
Africa,Alexandria,2017,88,13.72781,11.29441,0,0,8.58039,4.379092,1.666667,0,0,50,0,1.261448,Config_1
Africa,Alexandria,2018,88,14.1359,11.55643,0,0,8.748058,4.500815,1.714703,0,0,51.08696,0,1.304073,Config_1
Africa,Alexandria,2019,88,15.03127,12.47888,0,0,9.825401,5.137087,1.866675,0,0,55.22727,0,1.422723,Config_1
Africa,Alexandria,2020,88,,,0,0,,,,0,0,60,0,,Config_1
Africa,Alexandria,2005,92,40.4990388,18.1995654,25.0761021,0,0,6.699841,5.0998796,0,0,50.91209,0,0,Config_24
Africa,Alexandria,2006,92,41.5981918,17.6992306,25.3,0,0,6.0997347,4.99978205,0,0,51.366665,0,0,Config_24
Africa,Alexandria,2007,92,42.2980409,18.6991407,25.9268981,0,0,6.899682,4.99976918,0,0,52.639463,0,0,Config_24
Africa,Alexandria,2008,92,41.6990123,18.999551,25.0761021,0,0,6.699841,5.0998796,0,0,50.91209,0,0,Config_24
Africa,Alexandria,2009,92,40.3011531,18.4005266,23.0610632,0,0,5.7001629,4.60013204,0,0,46.8209368,0,0,Config_24
Africa,Alexandria,2010,92,40.9984491,18.6992959,24.0461919,0,0,5.799782,4.79981939,0,0,48.8210632,0,0,Config_24
Africa,Alexandria,2011,92,40.100102,19.7000509,23.9118592,0,0,4.50001142,4.90001164,0,0,48.5483183,0,0,Config_24
Africa,Alexandria,2012,92,40.8968836,20.1984612,23.8670776,0,0,3.39974081,4.89962572,0,0,48.4574081,0,0,Config_24
Africa,Alexandria,2013,92,37.1038836,20.2021143,21.7624755,0,0.400041918,4.40046042,4.60048183,0,0,44.1844225,0,0,Config_24
Africa,Alexandria,2014,92,37.6980001,21.5988592,23.0162817,0,0.59996833,4.59975653,4.79974633,0,0,46.7300266,0,0,Config_24
Africa,Alexandria,2015,92,38.8,22.6,23.76,0,0.6999999,5.5,4.9,0,0,48.24,0,0,Config_24
Africa,Alexandria,2016,92,37.0023959,21.8014102,22.6328713,0,0.70004527,5.6003616,4.70030388,0,0,45.9515755,0,0,Config_24
Africa,Alexandria,2017,100,52.772282,31.5357838,32.9329489,0,0.97100359,8.7908359,6.943082,0,0,66.863847,0,0,Config_24
Africa,Alexandria,2018,100,53.995488,32.0073857,33.531551,0,0.97687937,8.8746459,6.8993706,0,1.01610775,67.063102,0,0,Config_24
Africa,Alexandria,2019,100,58.321216,35.1111142,36.8115,0,1.11356887,10.2780867,7.6265692,0,1.1154999,73.622998,0,-1.81E-15,Config_24
Africa,Alexandria,2020,100,,,33,0,,,,0,0.99999998,66,0,,Config_24
Africa,Asyut,2005,90,8.299585,5.59972,0,0,17.89911,3.59982,0.99995,0,0,41.29794,0,4.099795,Config_0
Africa,Asyut,2006,90,8.699305,5.599552,0,0,17.69859,3.299736,0.99992,0,0,41.66667,0,4.699624,Config_0
Africa,Asyut,2007,90,8.599822,6.399868,0,0,17.79963,3.799921,1.099977,0,0,42.69912,0,4.399909,Config_0
Africa,Asyut,2008,90,8.59957,6.499675,0,0,16.29918,3.59982,1.099945,0,0,41.29794,0,4.299785,Config_0
Africa,Asyut,2009,90,7.999863,6.499889,0,0,15.29974,3.099947,0.9999829,0,0,37.97935,0,3.399942,Config_0
Africa,Asyut,2010,90,8.600385,6.400286,0,0,15.7007,3.100138,1.000045,0,0,39.60177,0,4.100183,Config_0
Africa,Asyut,2011,90,8.20011,7.000094,0,0,16.50022,2.400032,1.100015,0,0,39.38053,0,3.500047,Config_0
Africa,Asyut,2012,90,8.599297,7.099419,0,0,16.49865,1.799853,1.09991,0,0,39.30679,0,3.499714,Config_0
Africa,Asyut,2013,90,8.500168,7.500149,0,0,13.60027,2.400048,1.00002,0,0,35.84071,0,2.100041,Config_0
Africa,Asyut,2014,90,8.998957,7.899084,0,0,14.19835,2.49971,1.099872,0,0,37.90561,0,2.199745,Config_0
Africa,Asyut,2015,90,9.7,8.3,0,0,14.2,3,1.1,0,0,39,0,1.9,Config_0
Africa,Asyut,2016,90,9.099977,8.099979,0,0,13.49996,2.999992,0.9999974,0,0,37.14991,0,1.599996,Config_0
Africa,Asyut,2017,90,9.107026,8.944874,0,0,13.19938,3.294997,1.012052,0,0,37.44592,0,0.9702545,Config_0
Africa,Asyut,2018,90,9.377753,9.152388,0,0,13.4573,3.386587,1.041221,0,0,38.25996,0,1.00304,Config_0
Africa,Asyut,2019,90,9.971745,9.882943,0,0,15.1146,3.865343,1.133503,0,0,41.36072,0,1.094301,Config_0
Africa,Asyut,2020,90,,,0,0,,,,0,0,52,0,,Config_0
Africa,Mostorod,2005,145,18.800624,14.400482,39.522129,0,60.202012,10.500352,2.1000705,0,0,80.24188,0,11.9004,Config_1
Africa,Mostorod,2006,145,20.000553,14.300399,39.875,0,59.501646,9.600266,1.9000519,0,0,80.95833,0,13.500376,Config_1
Africa,Mostorod,2007,145,22.301341,15.400928,40.863048,0,58.703529,10.900653,2.00012,0,0,82.96438,0,12.600753,Config_1
Africa,Mostorod,2008,145,22.700764,15.800529,39.522129,0,54.001811,10.600355,2.2000741,0,0,80.24188,0,12.500423,Config_1
Africa,Mostorod,2009,145,20.400023,16.400012,36.346235,0,50.900058,9.100009,1.7000013,0,0,73.79387,0,9.90001,Config_1
Africa,Mostorod,2010,145,21.99907,15.79933,37.898894,0,52.397777,9.099615,1.8999199,0,0,76.94623,0,11.799505,Config_1
Africa,Mostorod,2011,145,20.798823,17.599001,37.687165,0,54.796905,7.099599,1.999887,0,0,76.51638,0,9.999433,Config_1
Africa,Mostorod,2012,145,22.099941,17.899952,37.616589,0,54.699847,5.2999847,1.9999941,0,0,76.37308,0,9.999971,Config_1
Africa,Mostorod,2013,145,21.799588,19.399636,34.299553,0,45.599142,6.899871,1.8999647,0,0,69.63849,0,5.9998881,Config_1
Africa,Mostorod,2014,145,23.199211,20.399306,36.27567,0,47.998365,7.299752,1.9999318,0,0,73.65059,0,6.3997823,Config_1
Africa,Mostorod,2015,148.75,24.9,21.5,37.29,0,48.2,8.6,2.1,0,0,75.71,0,5.4,Config_1
Africa,Mostorod,2016,160,23.399883,20.899894,35.521024,0,45.699776,8.699957,1.9999905,0,0,72.11845,0,4.5999765,Config_1
Africa,Mostorod,2017,160,21.373434,21.31793,33,0,40.934446,8.842804,1.8518518,0,0,67,0,2.6075754,Config_1
Africa,Mostorod,2018,160,22.008766,21.812448,33.717389,0,41.734434,9.088568,1.9052282,0,0,68.45652,0,2.6956918,Config_1
Africa,Mostorod,2019,160,23.402812,23.553552,36.45,0,46.874117,10.373401,2.0740847,0,0,74.00455,0,2.9409565,Config_1
Africa,Mostorod,2020,160,,,42.24,0,,,,0,0,85.76,0,,Config_1
Africa,Suez,2005,140,21.09895,9.899506,0,0,25.39873,7.299635,2.79986,0,0,82.59587,0,9.099545,Config_1
Africa,Suez,2006,140,22.00088,9.900395,0,0,24.901,6.600264,2.800112,0,0,83.33334,0,10.20041,Config_1
Africa,Suez,2007,140,21.89955,11.49976,0,0,25.09948,7.499844,2.89994,0,0,85.39823,0,9.499804,Config_1
Africa,Suez,2008,144.5,21.79891,11.89941,0,0,22.19889,7.299635,2.99985,0,0,82.59587,0,9.299536,Config_1
Africa,Suez,2009,146,20.09966,12.19979,0,0,20.49965,6.199893,2.499957,0,0,75.9587,0,7.499873,Config_1
Africa,Suez,2010,146,21.80098,11.80053,0,0,21.00094,6.300282,2.700121,0,0,79.20354,0,8.700389,Config_1
Africa,Suez,2011,146,20.90028,13.10018,0,0,22.60031,4.900066,2.800037,0,0,78.76106,0,7.500101,Config_1
Africa,Suez,2012,146,21.901,13.3006,0,0,22.60102,3.600163,2.800127,0,0,78.61357,0,7.500341,Config_1
Africa,Suez,2013,146,21.10042,14.30028,0,0,17.20034,4.700093,2.500049,0,0,71.68142,0,4.700093,Config_1
Africa,Suez,2014,146,22.40036,15.00024,0,0,18.20029,5.00008,2.700043,0,0,75.81121,0,5.00008,Config_1
Africa,Suez,2015,146,23.2,15.4,0,0,17.4,5.8,2.8,0,0,76,0,4.3,Config_1
Africa,Suez,2016,146,21.90141,15.00097,0,0,16.30105,5.900383,2.600168,0,0,72.39468,0,3.70024,Config_1
Africa,Suez,2017,146,21.22356,16.25073,0,0,15.51191,6.315281,2.564384,0,0,72,0,2.186624,Config_1
Africa,Suez,2018,146,21.85448,16.62774,0,0,15.81502,6.490824,2.638294,0,0,73.56522,0,2.260513,Config_1
Africa,Suez,2019,146,23.23875,17.95498,0,0,17.76268,7.40842,2.872122,0,0,79.52728,0,2.466183,Config_1
Africa,Suez,2020,146,,,0,0,,,,0,0,85,0,,Config_1
Africa,Suez,2005,65,15.29924,7.39963,0,0,13.29934,4.699765,2.79986,0,0,53.68731,0,5.899705,Config_15
Africa,Suez,2006,65,15.99902,7.299551,0,0,12.89921,4.299736,2.799828,0,0,54.16667,0,6.599594,Config_15
Africa,Suez,2007,65,15.89967,8.499824,0,0,12.89973,4.899899,2.89994,0,0,55.50885,0,6.099874,Config_15
Africa,Suez,2008,65,15.79921,8.699565,0,0,11.19944,4.699765,2.899855,0,0,53.68731,0,5.9997,Config_15
Africa,Suez,2009,65,14.50093,8.600551,0,0,10.80069,4.100262,2.600166,0,0,49.37316,0,4.800307,Config_15
Africa,Suez,2010,65,15.6007,8.50038,0,0,10.70048,4.100183,2.70012,0,0,51.4823,0,5.60025,Config_15
Africa,Suez,2011,65,15.10138,9.400861,0,0,11.80108,3.200293,2.800256,0,0,51.19469,0,4.70043,Config_15
Africa,Suez,2012,65,15.69964,9.699775,0,0,11.79973,2.399945,2.799935,0,0,51.09882,0,4.599894,Config_15
Africa,Suez,2013,65,15.00094,10.10063,0,0,8.800551,3.100194,2.600163,0,0,46.59292,0,2.800175,Config_15
Africa,Suez,2014,65,15.89912,10.79941,0,0,9.199493,3.299818,2.699851,0,0,49.27728,0,2.89984,Config_15
Africa,Suez,2015,65,16.6,11.2,0,0,8.9,3.8,2.8,0,0,50,0,2.4,Config_15
Africa,Suez,2016,65,15.69937,10.79957,0,0,8.299666,3.899843,2.599895,0,0,47.62808,0,2.099915,Config_15
Africa,Suez,2017,65,13.84428,10.65467,0,0,7.21636,3.791604,2.41875,0,0,43,0,1.127222,Config_15
Africa,Suez,2018,65,14.45938,10.90185,0,0,6.747485,3.896996,2.592425,0,0,43.93478,0,1.227905,Config_15
Africa,Suez,2019,65,14.06586,10.95433,0,0,7.709327,4.155602,2.515326,0,0,44.2,0,1.135113,Config_15
Africa,Suez,2020,65,,,0,0,,,,0,0,44,0,,Config_15
Africa,Tanta,2005,40,5.79971,0,0,0,15.69921,3.199839,0,0,0,33.03835,0,7.899604,Config_0
Africa,Tanta,2006,40,5.90059,0,0,0,15.80158,3.20032,0,0,0,33.33333,0,8.000799,Config_0
Africa,Tanta,2007,40,5.90059,0,0,0,15.80158,3.20032,0,0,0,33.33333,0,8.000799,Config_0
Africa,Tanta,2008,40,5.79971,0,0,0,15.69921,3.199839,0,0,0,33.03835,0,7.899604,Config_0
Africa,Tanta,2009,40,5.400619,0,0,0,14.40165,2.900332,0,0,0,30.38348,0,7.300837,Config_0
Africa,Tanta,2010,40,5.60025,0,0,0,15.00067,3.100138,0,0,0,31.68142,0,7.600339,Config_0
Africa,Tanta,2011,40,5.600787,0,0,0,15.00211,3.000421,0,0,0,31.50442,0,7.601068,Config_0
Africa,Tanta,2012,40,5.599185,0,0,0,14.89783,2.999563,0,0,0,31.44543,0,7.498909,Config_0
Africa,Tanta,2013,40,5.100456,0,0,0,13.60122,2.800251,0,0,0,28.67257,0,6.900618,Config_0
Africa,Tanta,2014,40,5.400799,0,0,0,14.40213,2.900429,0,0,0,30.32448,0,7.30108,Config_0
Africa,Tanta,2015,40,5.7,0,0,0,15.2,3.1,0,0,0,32,0,7.7,Config_0
Africa,Tanta,2016,40,5.40035,0,0,0,14.50094,2.900188,0,0,0,30.48197,0,7.300473,Config_0
Africa,Tanta,2017,40,4.770633,0,0,0,13.3,2.940686,0,0,0,28,0,6.524,Config_0
Africa,Tanta,2018,40,4.912452,0,0,0,13.47469,3.022427,0,0,0,28.6087,0,6.723043,Config_0
Africa,Tanta,2019,40,5.223609,0,0,0,14.48119,3.449702,0,0,0,30.92727,0,7.30037,Config_0
Africa,Tanta,2020,40,,,0,0,,,,0,0,31,0,,Config_0
Africa,Wadi Feiran,2005,10,2.499875,0,0,0,2.699865,0.7999598,0,0,8.259587,0,0,2.19989,Config_0
Africa,Wadi Feiran,2006,10,2.501,0,0,0,2.701081,0.8003201,0,0,8.333333,0,0,2.20088,Config_0
Africa,Wadi Feiran,2007,10,2.501,0,0,0,2.701081,0.8003201,0,0,8.333333,0,0,2.20088,Config_0
